speaker,trial,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
IP,18,AF,NA,Paprika,braun,Paprika,rot,Socken,orange,Zucchini,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
IP,19,NF,typical,Zitrone,gelb,Socken,gelb,Sonnenbrille,orange,Sonnenbrille,gruen,lemon,yellow,99.60396039603961,2.3794083631053837,100
IP,20,NF,atypical,Gurke,rot,Waescheklammer,rot,Zucchini,braun,Socken,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
IP,21,ANF,NA,Bohnen,gruen,Walnuss,braun,Sonnenbrille,rot,Aubergine,rot,beans,green,96.81188118811882,7.065002294815097,100
IP,22,AF,NA,Gurke,rot,Gurke,braun,Sonnenbrille,orange,Sonnenbrille,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
IP,23,ANF,NA,Aprikose,rot,Banane,braun,Sonnenbrille,gruen,Zucchini,gelb,apricot,red,33.148514851485146,32.654061351878994,25
IP,24,AF,NA,Kirsche,gelb,Kirsche,gruen,Bueroklammer,rot,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IP,25,ANF,NA,Walnuss,braun,Mandarine,orange,Zucchini,gelb,Sonnenbrille,gruen,walnut,brown,97.45544554455445,11.250355329922026,100
IP,26,AF,NA,Trauben,orange,Trauben,gelb,Aubergine,rot,Socken,braun,grapes,orange,5.871287128712871,14.374048397258605,0
IP,27,NF,medium,Tomate,gruen,Bueroklammer,gruen,Sonnenbrille,rot,Aubergine,rot,tomato,green,25.99009900990099,28.510522636214493,18
IP,28,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Sonnenbrille,gruen,Sonnenbrille,orange,paper.clip,red,58.82178217821782,28.540285926950332,62
IP,29,ANF,NA,Zitrone,gelb,Tomate,gruen,Socken,braun,Zucchini,braun,lemon,yellow,99.60396039603961,2.3794083631053837,100
IP,30,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Zucchini,braun,Socken,orange,suglasses,yellow,53.75247524752475,23.211379080353698,56
IP,31,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Avokado,gelb,apricot,red,33.148514851485146,32.654061351878994,25
IP,32,NF,atypical,Paprika,braun,Waescheklammer,braun,Zucchini,gelb,Socken,orange,pepper,brown,7.772277227722772,16.440730633471745,0
IP,33,ANF,NA,Tomate,gruen,Kartoffeln,orange,Aubergine,rot,Bueroklammer,rot,tomato,green,25.99009900990099,28.510522636214493,18
IP,34,NF,typical,Walnuss,braun,Bueroklammer,braun,Socken,orange,Zucchini,gelb,walnut,brown,97.45544554455445,11.250355329922026,100
IP,35,ANF,NA,Banane,braun,Zitrone,gelb,Socken,orange,Sonnenbrille,rot,banana,brown,27.643564356435643,28.333225781197537,22
IP,36,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Bueroklammer,gelb,Aubergine,gelb,potatoes,orange,38.851485148514854,33.05370966733201,31
IP,37,AF,NA,Sonnenbrille,braun,Sonnenbrille,rot,Avokado,gelb,Bueroklammer,gruen,suglasses,brown,52.039603960396036,24.20327283326749,57
IP,38,NF,typical,Mandarine,orange,Socken,orange,Avokado,gelb,Bueroklammer,gelb,mandarine,orange,98.70297029702971,4.731901424280615,100
IP,39,AF,NA,Waescheklammer,orange,Waescheklammer,gelb,Socken,braun,Sonnenbrille,rot,clothes.peg,orange,65.55445544554455,25.69999036868487,67
IP,40,NF,typical,Erdbeere,rot,Bueroklammer,rot,Waescheklammer,gruen,Birne,orange,strawberry,red,99.35643564356435,2.7150843759111485,100
IP,41,ANF,NA,Mandarine,orange,Erbsen,gelb,Bueroklammer,rot,Socken,rot,mandarine,orange,98.70297029702971,4.731901424280615,100
IP,42,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Birne,orange,Socken,rot,beans,green,96.81188118811882,7.065002294815097,100
IP,43,ANF,NA,Erbsen,gelb,Aprikose,rot,Sonnenbrille,orange,Bueroklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
IP,44,AF,NA,Moehre,gruen,Moehre,orange,Zucchini,gelb,Zucchini,braun,carrots,green,3.99009900990099,13.916533368267366,0
IP,45,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Socken,rot,Bueroklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
IP,46,NF,medium,Banane,braun,Sonnenbrille,braun,Aubergine,rot,Bueroklammer,rot,banana,brown,27.643564356435643,28.333225781197537,22
IP,47,AF,NA,Socken,gruen,Socken,orange,Sonnenbrille,rot,Aubergine,rot,socks,green,58.504950495049506,27.195817238088743,63
IP,48,ANF,NA,Kartoffeln,orange,Erdbeere,rot,Avokado,gelb,Socken,braun,potatoes,orange,38.851485148514854,33.05370966733201,31
IP,49,NF,atypical,Moehre,gruen,Socken,gruen,Bueroklammer,rot,Sonnenbrille,orange,carrots,green,3.99009900990099,13.916533368267366,0
IP,50,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Socken,braun,Zucchini,braun,cherry,yellow,1.386138613861386,3.9848972308698327,0
IP,51,ANF,NA,Erdbeere,rot,Bohnen,gruen,Zucchini,braun,Socken,orange,strawberry,red,99.35643564356435,2.7150843759111485,100
IP,52,NF,atypical,Trauben,orange,Bueroklammer,orange,Sonnenbrille,gruen,Sonnenbrille,rot,grapes,orange,5.871287128712871,14.374048397258605,0
IP,53,AF,NA,Paprika,braun,Paprika,rot,Socken,orange,Zucchini,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
IP,54,NF,typical,Zitrone,gelb,Socken,gelb,Sonnenbrille,orange,Sonnenbrille,gruen,lemon,yellow,99.60396039603961,2.3794083631053837,100
IP,55,NF,atypical,Gurke,rot,Waescheklammer,rot,Zucchini,braun,Socken,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
IP,56,ANF,NA,Bohnen,gruen,Walnuss,braun,Sonnenbrille,rot,Aubergine,rot,beans,green,96.81188118811882,7.065002294815097,100
IP,57,AF,NA,Gurke,rot,Gurke,braun,Sonnenbrille,orange,Sonnenbrille,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
IP,58,ANF,NA,Aprikose,rot,Banane,braun,Sonnenbrille,gruen,Zucchini,gelb,apricot,red,33.148514851485146,32.654061351878994,25
IP,59,AF,NA,Kirsche,gelb,Kirsche,gruen,Bueroklammer,rot,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
IP,60,ANF,NA,Walnuss,braun,Mandarine,orange,Zucchini,gelb,Sonnenbrille,gruen,walnut,brown,97.45544554455445,11.250355329922026,100
IP,61,AF,NA,Trauben,orange,Trauben,gelb,Aubergine,rot,Socken,braun,grapes,orange,5.871287128712871,14.374048397258605,0
IP,62,NF,medium,Tomate,gruen,Bueroklammer,gruen,Sonnenbrille,rot,Aubergine,rot,tomato,green,25.99009900990099,28.510522636214493,18
IP,63,AF,NA,Bueroklammer,rot,Bueroklammer,braun,Sonnenbrille,gruen,Sonnenbrille,orange,paper.clip,red,58.82178217821782,28.540285926950332,62
IP,64,ANF,NA,Zitrone,gelb,Tomate,gruen,Socken,braun,Zucchini,braun,lemon,yellow,99.60396039603961,2.3794083631053837,100
IP,65,AF,NA,Sonnenbrille,gelb,Sonnenbrille,gruen,Zucchini,braun,Socken,orange,suglasses,yellow,53.75247524752475,23.211379080353698,56
IP,66,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Avokado,gelb,apricot,red,33.148514851485146,32.654061351878994,25
IP,67,NF,atypical,Paprika,braun,Waescheklammer,braun,Zucchini,gelb,Socken,orange,pepper,brown,7.772277227722772,16.440730633471745,0
IP,68,ANF,NA,Tomate,gruen,Kartoffeln,orange,Aubergine,rot,Bueroklammer,rot,tomato,green,25.99009900990099,28.510522636214493,18
IP,69,NF,typical,Walnuss,braun,Bueroklammer,braun,Socken,orange,Zucchini,gelb,walnut,brown,97.45544554455445,11.250355329922026,100
IP,70,ANF,NA,Banane,braun,Zitrone,gelb,Socken,orange,Sonnenbrille,rot,banana,brown,27.643564356435643,28.333225781197537,22
